"","y","x","i","j","subj","stimulus","cond"
"1075",25.0498698935269,-1,18,28,"18","28","-1"
"1076",37.2035434312776,1,18,28,"18","28","1"
"1077",24.8087122773629,-1,18,29,"18","29","-1"
"1078",34.0942928329617,1,18,29,"18","29","1"
"1079",26.951224671677,-1,18,30,"18","30","-1"
"1080",44.8883344312582,1,18,30,"18","30","1"
"1081",24.8389274065368,-1,19,1,"19","1","-1"
"1082",33.8773805892098,1,19,1,"19","1","1"
"1083",25.476190265523,-1,19,2,"19","2","-1"
"1084",30.977134694128,1,19,2,"19","2","1"
"1085",25.6574077969114,-1,19,3,"19","3","-1"
"1086",31.6176844396835,1,19,3,"19","3","1"
"1087",22.081776827058,-1,19,4,"19","4","-1"
"1088",30.3299906486307,1,19,4,"19","4","1"
"1089",22.1198276610864,-1,19,5,"19","5","-1"
"1090",29.0960180004425,1,19,5,"19","5","1"
"1091",24.8223893060222,-1,19,6,"19","6","-1"
"1092",30.5443084832264,1,19,6,"19","6","1"
"1093",24.8493625438914,-1,19,7,"19","7","-1"
"1094",32.6769408509547,1,19,7,"19","7","1"
"1095",29.3868642592,-1,19,8,"19","8","-1"
"1096",36.7721336166297,1,19,8,"19","8","1"
"1097",17.5388352120831,-1,19,9,"19","9","-1"
"1098",27.9018609641696,1,19,9,"19","9","1"
"1099",26.7881000326336,-1,19,10,"19","10","-1"
"1100",37.4514579511929,1,19,10,"19","10","1"
"1101",19.0830147670547,-1,19,11,"19","11","-1"
"1102",31.3150384572746,1,19,11,"19","11","1"
"1103",21.3433443292424,-1,19,12,"19","12","-1"
"1104",39.7787898477843,1,19,12,"19","12","1"
"1105",24.7438274804078,-1,19,13,"19","13","-1"
"1106",36.9656541946346,1,19,13,"19","13","1"
"1107",29.0483823208249,-1,19,14,"19","14","-1"
"1108",30.2176512298389,1,19,14,"19","14","1"
"1109",25.2550638010061,-1,19,15,"19","15","-1"
"1110",34.9829767700044,1,19,15,"19","15","1"
"1111",20.7062910825965,-1,19,16,"19","16","-1"
"1112",34.377762176366,1,19,16,"19","16","1"
"1113",27.7394052859936,-1,19,17,"19","17","-1"
"1114",35.0372522030793,1,19,17,"19","17","1"
"1115",16.0168726903714,-1,19,18,"19","18","-1"
"1116",29.3215766999318,1,19,18,"19","18","1"
"1117",27.00996918793,-1,19,19,"19","19","-1"
"1118",26.8918257551878,1,19,19,"19","19","1"
"1119",26.6450332683187,-1,19,20,"19","20","-1"
"1120",32.9436825780102,1,19,20,"19","20","1"
"1121",25.5310326566504,-1,19,21,"19","21","-1"
"1122",35.0031991647181,1,19,21,"19","21","1"
"1123",29.6392871896154,-1,19,22,"19","22","-1"
"1124",39.4220281654264,1,19,22,"19","22","1"
"1125",23.7387641228068,-1,19,23,"19","23","-1"
"1126",28.4034491388248,1,19,23,"19","23","1"
"1127",27.0191493857805,-1,19,24,"19","24","-1"
"1128",32.6180774972578,1,19,24,"19","24","1"
"1129",24.4177978462563,-1,19,25,"19","25","-1"
"1130",35.5345798057016,1,19,25,"19","25","1"
"1131",24.9004403081669,-1,19,26,"19","26","-1"
"1132",36.3029698982166,1,19,26,"19","26","1"
"1133",20.7749947943302,-1,19,27,"19","27","-1"
"1134",32.2451635760728,1,19,27,"19","27","1"
"1135",21.7871151666533,-1,19,28,"19","28","-1"
"1136",32.8688955411261,1,19,28,"19","28","1"
"1137",18.4289374608873,-1,19,29,"19","29","-1"
"1138",32.5028452202884,1,19,29,"19","29","1"
"1139",17.1438329721258,-1,19,30,"19","30","-1"
"1140",25.843607341797,1,19,30,"19","30","1"
"1141",25.2700080400725,-1,20,1,"20","1","-1"
"1142",42.290995031425,1,20,1,"20","1","1"
"1143",33.1676727737631,-1,20,2,"20","2","-1"
"1144",51.2017860343432,1,20,2,"20","2","1"
"1145",28.6633449516167,-1,20,3,"20","3","-1"
"1146",50.6500405578606,1,20,3,"20","3","1"
"1147",28.1322840632701,-1,20,4,"20","4","-1"
"1148",47.550293216852,1,20,4,"20","4","1"
"1149",33.0161300878613,-1,20,5,"20","5","-1"
"1150",42.2452744241759,1,20,5,"20","5","1"
"1151",33.737595872982,-1,20,6,"20","6","-1"
"1152",44.909445131675,1,20,6,"20","6","1"
"1153",25.7308121780588,-1,20,7,"20","7","-1"
"1154",42.016842939905,1,20,7,"20","7","1"
"1155",31.1679532660457,-1,20,8,"20","8","-1"
"1156",45.2576622487971,1,20,8,"20","8","1"
"1157",32.4926540974989,-1,20,9,"20","9","-1"
"1158",38.0587797488176,1,20,9,"20","9","1"
"1159",32.2915637637657,-1,20,10,"20","10","-1"
"1160",49.8368138867365,1,20,10,"20","10","1"
"1161",27.5554721059568,-1,20,11,"20","11","-1"
"1162",43.2939752437393,1,20,11,"20","11","1"
"1163",28.9413247259083,-1,20,12,"20","12","-1"
"1164",53.1329793119506,1,20,12,"20","12","1"
"1165",34.1116232333871,-1,20,13,"20","13","-1"
"1166",50.6917735094617,1,20,13,"20","13","1"
"1167",28.7429404843287,-1,20,14,"20","14","-1"
"1168",44.4665195817226,1,20,14,"20","14","1"
"1169",26.5214713952245,-1,20,15,"20","15","-1"
"1170",46.2080760565536,1,20,15,"20","15","1"
"1171",27.4596602353643,-1,20,16,"20","16","-1"
"1172",39.5736449788632,1,20,16,"20","16","1"
"1173",30.7219115729931,-1,20,17,"20","17","-1"
"1174",46.2554237063309,1,20,17,"20","17","1"
"1175",23.1514648048882,-1,20,18,"20","18","-1"
"1176",43.1673733467368,1,20,18,"20","18","1"
"1177",20.6046412841991,-1,20,19,"20","19","-1"
"1178",40.9615871550469,1,20,19,"20","19","1"
"1179",25.9661367560337,-1,20,20,"20","20","-1"
"1180",40.9691659555909,1,20,20,"20","20","1"
"1181",31.6867945911686,-1,20,21,"20","21","-1"
"1182",47.7566333501402,1,20,21,"20","21","1"
"1183",27.7645058349275,-1,20,22,"20","22","-1"
"1184",45.6782302394119,1,20,22,"20","22","1"
"1185",34.2975880899005,-1,20,23,"20","23","-1"
"1186",45.5046363992988,1,20,23,"20","23","1"
"1187",24.1921982881515,-1,20,24,"20","24","-1"
"1188",43.1636714884156,1,20,24,"20","24","1"
"1189",32.8305422678976,-1,20,25,"20","25","-1"
"1190",49.0621973073411,1,20,25,"20","25","1"
"1191",28.6194351591322,-1,20,26,"20","26","-1"
"1192",50.1899613181338,1,20,26,"20","26","1"
"1193",29.2483828359186,-1,20,27,"20","27","-1"
"1194",44.1902774833257,1,20,27,"20","27","1"
"1195",29.0358315067671,-1,20,28,"20","28","-1"
"1196",43.4057050412687,1,20,28,"20","28","1"
"1197",29.0341223996843,-1,20,29,"20","29","-1"
"1198",46.9906126337717,1,20,29,"20","29","1"
"1199",31.2057263946995,-1,20,30,"20","30","-1"
"1200",36.1963872430022,1,20,30,"20","30","1"
"1201",33.5976140948237,-1,21,1,"21","1","-1"
"1202",36.6378602546521,1,21,1,"21","1","1"
"1203",28.7412790159644,-1,21,2,"21","2","-1"
"1204",38.2007969966332,1,21,2,"21","2","1"
"1205",30.3874953833019,-1,21,3,"21","3","-1"
"1206",38.9260175821374,1,21,3,"21","3","1"
"1207",28.3273221390858,-1,21,4,"21","4","-1"
"1208",34.875067841946,1,21,4,"21","4","1"
"1209",30.4643656671557,-1,21,5,"21","5","-1"
"1210",34.9714991188477,1,21,5,"21","5","1"
"1211",31.0050994197835,-1,21,6,"21","6","-1"
"1212",42.6936962578618,1,21,6,"21","6","1"
"1213",29.9251689199455,-1,21,7,"21","7","-1"
"1214",36.5411714384943,1,21,7,"21","7","1"
"1215",30.7592844357587,-1,21,8,"21","8","-1"
"1216",37.8665518934721,1,21,8,"21","8","1"
"1217",27.0842181792628,-1,21,9,"21","9","-1"
"1218",33.5167574653968,1,21,9,"21","9","1"
"1219",33.2120846974827,-1,21,10,"21","10","-1"
"1220",36.5984596312561,1,21,10,"21","10","1"
"1221",26.9378121318504,-1,21,11,"21","11","-1"
"1222",34.4517529648161,1,21,11,"21","11","1"
"1223",36.472676338071,-1,21,12,"21","12","-1"
"1224",37.1908618092081,1,21,12,"21","12","1"
"1225",34.6453127253168,-1,21,13,"21","13","-1"
"1226",40.0682589997764,1,21,13,"21","13","1"
"1227",28.4222908785389,-1,21,14,"21","14","-1"
"1228",31.4090663679284,1,21,14,"21","14","1"
"1229",28.4065159607825,-1,21,15,"21","15","-1"
"1230",33.7870874453201,1,21,15,"21","15","1"
"1231",27.4738444356687,-1,21,16,"21","16","-1"
"1232",29.5134507887072,1,21,16,"21","16","1"
"1233",24.9572072503149,-1,21,17,"21","17","-1"
"1234",41.5963813159781,1,21,17,"21","17","1"
"1235",20.5388438763188,-1,21,18,"21","18","-1"
"1236",30.6579967358517,1,21,18,"21","18","1"
"1237",28.0899749749639,-1,21,19,"21","19","-1"
"1238",28.7173428934759,1,21,19,"21","19","1"
"1239",23.1345605880611,-1,21,20,"21","20","-1"
"1240",29.9146307677426,1,21,20,"21","20","1"
"1241",30.5908679427514,-1,21,21,"21","21","-1"
"1242",35.3886091945082,1,21,21,"21","21","1"
"1243",33.0751220461727,-1,21,22,"21","22","-1"
"1244",39.0922316802124,1,21,22,"21","22","1"
"1245",29.7777258565797,-1,21,23,"21","23","-1"
"1246",37.4370010005353,1,21,23,"21","23","1"
"1247",32.7928548527519,-1,21,24,"21","24","-1"
"1248",35.9972475179396,1,21,24,"21","24","1"
"1249",31.2966182374008,-1,21,25,"21","25","-1"
"1250",30.3804405498149,1,21,25,"21","25","1"
"1251",24.4599793127003,-1,21,26,"21","26","-1"
"1252",30.5704301329233,1,21,26,"21","26","1"
"1253",35.3047700292993,-1,21,27,"21","27","-1"
"1254",39.716066412399,1,21,27,"21","27","1"
"1255",24.6573317667965,-1,21,28,"21","28","-1"
"1256",40.1600397189089,1,21,28,"21","28","1"
"1257",24.4358790033282,-1,21,29,"21","29","-1"
"1258",35.7078020560473,1,21,29,"21","29","1"
"1259",25.463896692529,-1,21,30,"21","30","-1"
"1260",33.5107185720083,1,21,30,"21","30","1"
"1261",18.6860219785335,-1,22,1,"22","1","-1"
"1262",30.8124027508617,1,22,1,"22","1","1"
"1263",22.3002432953825,-1,22,2,"22","2","-1"
"1264",31.6960162496827,1,22,2,"22","2","1"
"1265",27.4274748969848,-1,22,3,"22","3","-1"
"1266",30.2368220936196,1,22,3,"22","3","1"
"1267",24.8050942731457,-1,22,4,"22","4","-1"
"1268",35.6268660153019,1,22,4,"22","4","1"
"1269",23.3617978284048,-1,22,5,"22","5","-1"
"1270",32.3493832265817,1,22,5,"22","5","1"
"1271",21.1873055370459,-1,22,6,"22","6","-1"
"1272",37.9292297627452,1,22,6,"22","6","1"
"1273",17.6198913825748,-1,22,7,"22","7","-1"
"1274",39.0102886998376,1,22,7,"22","7","1"
"1275",24.79974960381,-1,22,8,"22","8","-1"
"1276",37.9133841881965,1,22,8,"22","8","1"
"1277",23.2653296999856,-1,22,9,"22","9","-1"
"1278",33.7807198677781,1,22,9,"22","9","1"
"1279",25.5564232970445,-1,22,10,"22","10","-1"
"1280",37.6140043238928,1,22,10,"22","10","1"
"1281",20.8239682434532,-1,22,11,"22","11","-1"
"1282",35.0862053372648,1,22,11,"22","11","1"
"1283",26.7385954699277,-1,22,12,"22","12","-1"
"1284",36.088773391237,1,22,12,"22","12","1"
"1285",24.3829081445514,-1,22,13,"22","13","-1"
"1286",38.9551722154171,1,22,13,"22","13","1"
"1287",32.7125681668178,-1,22,14,"22","14","-1"
"1288",30.546522796792,1,22,14,"22","14","1"
"1289",26.2756610002494,-1,22,15,"22","15","-1"
"1290",34.4697143507501,1,22,15,"22","15","1"
"1291",25.9076978138891,-1,22,16,"22","16","-1"
"1292",33.831874189577,1,22,16,"22","16","1"
"1293",26.4035665996957,-1,22,17,"22","17","-1"
"1294",28.9002916944575,1,22,17,"22","17","1"
"1295",24.4975698754048,-1,22,18,"22","18","-1"
"1296",29.2969184663603,1,22,18,"22","18","1"
"1297",27.8367235236741,-1,22,19,"22","19","-1"
"1298",22.3171798080885,1,22,19,"22","19","1"
"1299",18.1952349920833,-1,22,20,"22","20","-1"
"1300",30.2523782693916,1,22,20,"22","20","1"
"1301",28.9863225864612,-1,22,21,"22","21","-1"
"1302",33.7906767661194,1,22,21,"22","21","1"
"1303",29.3432434616499,-1,22,22,"22","22","-1"
"1304",37.6287778501093,1,22,22,"22","22","1"
"1305",25.0358994907667,-1,22,23,"22","23","-1"
"1306",29.3726448653326,1,22,23,"22","23","1"
"1307",25.9674225705164,-1,22,24,"22","24","-1"
"1308",36.2143637776418,1,22,24,"22","24","1"
"1309",30.8467300983918,-1,22,25,"22","25","-1"
"1310",41.6062425892713,1,22,25,"22","25","1"
"1311",23.6394099313355,-1,22,26,"22","26","-1"
"1312",36.5473892320018,1,22,26,"22","26","1"
"1313",24.8461879939599,-1,22,27,"22","27","-1"
"1314",33.8183565757336,1,22,27,"22","27","1"
"1315",22.872713471938,-1,22,28,"22","28","-1"
"1316",33.4481087014602,1,22,28,"22","28","1"
"1317",24.8012096536993,-1,22,29,"22","29","-1"
"1318",31.9756049026523,1,22,29,"22","29","1"
"1319",25.0882582929537,-1,22,30,"22","30","-1"
"1320",34.8901981637895,1,22,30,"22","30","1"
"1321",28.1361071348526,-1,23,1,"23","1","-1"
"1322",36.0730491323751,1,23,1,"23","1","1"
"1323",24.5657146939607,-1,23,2,"23","2","-1"
"1324",34.7910649541974,1,23,2,"23","2","1"
"1325",28.8689819964601,-1,23,3,"23","3","-1"
"1326",42.3490727513224,1,23,3,"23","3","1"
"1327",27.1984891349084,-1,23,4,"23","4","-1"
"1328",35.4163056432102,1,23,4,"23","4","1"
"1329",27.7833462655024,-1,23,5,"23","5","-1"
"1330",36.598681475084,1,23,5,"23","5","1"
"1331",30.374981254428,-1,23,6,"23","6","-1"
"1332",41.3102838221796,1,23,6,"23","6","1"
"1333",29.452351059811,-1,23,7,"23","7","-1"
"1334",36.3190760637925,1,23,7,"23","7","1"
"1335",27.3674842490153,-1,23,8,"23","8","-1"
"1336",37.45059619399,1,23,8,"23","8","1"
"1337",25.8749983193846,-1,23,9,"23","9","-1"
"1338",38.3988407186164,1,23,9,"23","9","1"
"1339",29.8827572154311,-1,23,10,"23","10","-1"
"1340",39.606552358207,1,23,10,"23","10","1"
"1341",29.8132433478965,-1,23,11,"23","11","-1"
"1342",31.7586087616712,1,23,11,"23","11","1"
"1343",30.3156921388267,-1,23,12,"23","12","-1"
"1344",41.4489707193831,1,23,12,"23","12","1"
"1345",34.1623533956956,-1,23,13,"23","13","-1"
"1346",35.4035180176614,1,23,13,"23","13","1"
"1347",28.7141071558696,-1,23,14,"23","14","-1"
"1348",36.3682895085806,1,23,14,"23","14","1"
"1349",24.5974168740183,-1,23,15,"23","15","-1"
"1350",31.6056680420753,1,23,15,"23","15","1"
"1351",19.4294454342313,-1,23,16,"23","16","-1"
"1352",33.2629318002098,1,23,16,"23","16","1"
"1353",25.8629495432763,-1,23,17,"23","17","-1"
"1354",36.4335790838938,1,23,17,"23","17","1"
"1355",24.4234596328423,-1,23,18,"23","18","-1"
"1356",32.4950055004955,1,23,18,"23","18","1"
"1357",21.6683294059539,-1,23,19,"23","19","-1"
"1358",33.4176431851182,1,23,19,"23","19","1"
"1359",30.7419635389194,-1,23,20,"23","20","-1"
"1360",29.4396322973765,1,23,20,"23","20","1"
"1361",24.1118243858005,-1,23,21,"23","21","-1"
"1362",35.5333041278391,1,23,21,"23","21","1"
"1363",33.3048851481651,-1,23,22,"23","22","-1"
"1364",40.2887538239562,1,23,22,"23","22","1"
"1365",23.3451158171701,-1,23,23,"23","23","-1"
"1366",38.5885751392948,1,23,23,"23","23","1"
"1367",28.1570592948049,-1,23,24,"23","24","-1"
"1368",35.9269454609721,1,23,24,"23","24","1"
"1369",28.5412416742395,-1,23,25,"23","25","-1"
"1370",37.9461850080027,1,23,25,"23","25","1"
"1371",27.3975777501677,-1,23,26,"23","26","-1"
"1372",42.66769587711,1,23,26,"23","26","1"
"1373",26.5709484281725,-1,23,27,"23","27","-1"
"1374",42.3486193426088,1,23,27,"23","27","1"
"1375",26.6097371078387,-1,23,28,"23","28","-1"
"1376",34.6591864051354,1,23,28,"23","28","1"
"1377",24.8168955060776,-1,23,29,"23","29","-1"
"1378",31.5331778465287,1,23,29,"23","29","1"
"1379",24.8688193979843,-1,23,30,"23","30","-1"
"1380",32.0678529734144,1,23,30,"23","30","1"
"1381",35.3431793389066,-1,24,1,"24","1","-1"
"1382",44.6677773025871,1,24,1,"24","1","1"
"1383",30.5813481902266,-1,24,2,"24","2","-1"
"1384",42.7964526643879,1,24,2,"24","2","1"
"1385",34.1568879929325,-1,24,3,"24","3","-1"
"1386",45.9571558996432,1,24,3,"24","3","1"
"1387",40.9054402932561,-1,24,4,"24","4","-1"
"1388",35.9940847884303,1,24,4,"24","4","1"
"1389",36.6718002301821,-1,24,5,"24","5","-1"
"1390",44.9095279977592,1,24,5,"24","5","1"
"1391",37.3098282038693,-1,24,6,"24","6","-1"
"1392",42.4237565584859,1,24,6,"24","6","1"
"1393",32.5114410485274,-1,24,7,"24","7","-1"
"1394",44.8513100433093,1,24,7,"24","7","1"
"1395",34.7733144593396,-1,24,8,"24","8","-1"
"1396",49.5426975274988,1,24,8,"24","8","1"
"1397",33.6746168591838,-1,24,9,"24","9","-1"
"1398",45.2120934159683,1,24,9,"24","9","1"
"1399",43.0445665193347,-1,24,10,"24","10","-1"
"1400",50.3017718632488,1,24,10,"24","10","1"
"1401",31.3656595514278,-1,24,11,"24","11","-1"
"1402",40.6022195147913,1,24,11,"24","11","1"
"1403",38.8648415177214,-1,24,12,"24","12","-1"
"1404",44.2156666156445,1,24,12,"24","12","1"
"1405",35.4933006456438,-1,24,13,"24","13","-1"
"1406",44.5325516123088,1,24,13,"24","13","1"
"1407",29.5297098442536,-1,24,14,"24","14","-1"
"1408",43.3373982853231,1,24,14,"24","14","1"
"1409",35.2743761474534,-1,24,15,"24","15","-1"
"1410",41.2763419512749,1,24,15,"24","15","1"
"1411",31.9327336530895,-1,24,16,"24","16","-1"
"1412",43.3876687569658,1,24,16,"24","16","1"
"1413",34.7146800486415,-1,24,17,"24","17","-1"
"1414",46.8494846968052,1,24,17,"24","17","1"
"1415",27.0069513589568,-1,24,18,"24","18","-1"
"1416",43.2712243289873,1,24,18,"24","18","1"
"1417",26.3780024248696,-1,24,19,"24","19","-1"
"1418",40.6915526487384,1,24,19,"24","19","1"
"1419",30.0958726782375,-1,24,20,"24","20","-1"
"1420",42.6088712969361,1,24,20,"24","20","1"
"1421",32.9732065375089,-1,24,21,"24","21","-1"
"1422",44.5747251731264,1,24,21,"24","21","1"
"1423",35.1247930848076,-1,24,22,"24","22","-1"
"1424",44.6848459215871,1,24,22,"24","22","1"
"1425",29.6367142193943,-1,24,23,"24","23","-1"
"1426",47.4865350221328,1,24,23,"24","23","1"
"1427",36.7377516748849,-1,24,24,"24","24","-1"
"1428",45.7114803309419,1,24,24,"24","24","1"
"1429",32.9343369926584,-1,24,25,"24","25","-1"
"1430",46.2484605187249,1,24,25,"24","25","1"
"1431",38.5675874415235,-1,24,26,"24","26","-1"
"1432",43.6325166346431,1,24,26,"24","26","1"
"1433",31.103533484876,-1,24,27,"24","27","-1"
"1434",43.0868222101352,1,24,27,"24","27","1"
"1435",30.7202634181746,-1,24,28,"24","28","-1"
"1436",45.8652193990374,1,24,28,"24","28","1"
"1437",27.8171884967891,-1,24,29,"24","29","-1"
"1438",41.3122821327656,1,24,29,"24","29","1"
"1439",30.6707978174597,-1,24,30,"24","30","-1"
"1440",45.0514999366245,1,24,30,"24","30","1"
"1441",33.3715020682745,-1,25,1,"25","1","-1"
"1442",45.1128362238863,1,25,1,"25","1","1"
"1443",38.389812320666,-1,25,2,"25","2","-1"
"1444",41.9469561505338,1,25,2,"25","2","1"
"1445",33.3139008595234,-1,25,3,"25","3","-1"
"1446",47.4022175923882,1,25,3,"25","3","1"
"1447",31.4399016393769,-1,25,4,"25","4","-1"
"1448",39.3887613572163,1,25,4,"25","4","1"
"1449",33.676582858493,-1,25,5,"25","5","-1"
"1450",39.292151704296,1,25,5,"25","5","1"
"1451",29.6512698930784,-1,25,6,"25","6","-1"
"1452",41.1028915996776,1,25,6,"25","6","1"
"1453",28.4004510555411,-1,25,7,"25","7","-1"
"1454",39.478178917523,1,25,7,"25","7","1"
"1455",31.9736354122505,-1,25,8,"25","8","-1"
"1456",43.891372482195,1,25,8,"25","8","1"
"1457",28.0499618870435,-1,25,9,"25","9","-1"
"1458",42.2683761823115,1,25,9,"25","9","1"
"1459",33.8997600555446,-1,25,10,"25","10","-1"
"1460",44.6640055286306,1,25,10,"25","10","1"
"1461",27.8040891966742,-1,25,11,"25","11","-1"
"1462",38.5328429633775,1,25,11,"25","11","1"
"1463",32.6679624650089,-1,25,12,"25","12","-1"
"1464",37.8777271977569,1,25,12,"25","12","1"
"1465",33.8792241178104,-1,25,13,"25","13","-1"
"1466",45.2544469655399,1,25,13,"25","13","1"
"1467",34.1610362452158,-1,25,14,"25","14","-1"
"1468",40.1967332891528,1,25,14,"25","14","1"
"1469",31.873050710187,-1,25,15,"25","15","-1"
"1470",46.4728433744099,1,25,15,"25","15","1"
"1471",34.866920646835,-1,25,16,"25","16","-1"
"1472",40.4474179285152,1,25,16,"25","16","1"
"1473",34.9581390994099,-1,25,17,"25","17","-1"
"1474",42.9632701858856,1,25,17,"25","17","1"
"1475",31.0946404093724,-1,25,18,"25","18","-1"
"1476",41.072556294886,1,25,18,"25","18","1"
"1477",28.7800131703273,-1,25,19,"25","19","-1"
"1478",37.1899199331985,1,25,19,"25","19","1"
"1479",28.6563630799471,-1,25,20,"25","20","-1"
"1480",32.0515692314184,1,25,20,"25","20","1"
"1481",30.0657165187203,-1,25,21,"25","21","-1"
"1482",43.9867802160093,1,25,21,"25","21","1"
"1483",31.1849565831246,-1,25,22,"25","22","-1"
"1484",40.8759996418262,1,25,22,"25","22","1"
"1485",35.9089861139317,-1,25,23,"25","23","-1"
"1486",40.5375653473727,1,25,23,"25","23","1"
"1487",34.2880962802656,-1,25,24,"25","24","-1"
"1488",43.6884842501018,1,25,24,"25","24","1"
"1489",31.1129775649157,-1,25,25,"25","25","-1"
"1490",40.0240109034672,1,25,25,"25","25","1"
"1491",31.6371717643094,-1,25,26,"25","26","-1"
"1492",44.7308467922048,1,25,26,"25","26","1"
"1493",32.4604830739273,-1,25,27,"25","27","-1"
"1494",41.9002791027819,1,25,27,"25","27","1"
"1495",28.6685227849101,-1,25,28,"25","28","-1"
"1496",35.8897367451512,1,25,28,"25","28","1"
"1497",32.7440552501406,-1,25,29,"25","29","-1"
"1498",38.2885292330224,1,25,29,"25","29","1"
"1499",28.0256329022672,-1,25,30,"25","30","-1"
"1500",36.6547267874012,1,25,30,"25","30","1"
"1501",32.6643669164424,-1,26,1,"26","1","-1"
"1502",39.8167215418347,1,26,1,"26","1","1"
"1503",26.1393458809328,-1,26,2,"26","2","-1"
"1504",35.8874052911949,1,26,2,"26","2","1"
"1505",31.5201560217675,-1,26,3,"26","3","-1"
"1506",41.8417814076862,1,26,3,"26","3","1"
"1507",25.2133230584509,-1,26,4,"26","4","-1"
"1508",35.0978122916906,1,26,4,"26","4","1"
"1509",31.4262828121273,-1,26,5,"26","5","-1"
"1510",42.7339327085501,1,26,5,"26","5","1"
"1511",26.860372922536,-1,26,6,"26","6","-1"
"1512",42.7584829756975,1,26,6,"26","6","1"
"1513",32.7360401969379,-1,26,7,"26","7","-1"
"1514",38.6034216802427,1,26,7,"26","7","1"
"1515",26.9468498594063,-1,26,8,"26","8","-1"
"1516",43.7693571232179,1,26,8,"26","8","1"
"1517",28.0983525990496,-1,26,9,"26","9","-1"
"1518",38.8515886849036,1,26,9,"26","9","1"
"1519",28.6407118475776,-1,26,10,"26","10","-1"
"1520",38.3101120231594,1,26,10,"26","10","1"
"1521",29.1445839251239,-1,26,11,"26","11","-1"
"1522",41.8150727433467,1,26,11,"26","11","1"
"1523",37.5473425318517,-1,26,12,"26","12","-1"
"1524",41.8408581298887,1,26,12,"26","12","1"
"1525",35.5425954880366,-1,26,13,"26","13","-1"
"1526",46.1356785589843,1,26,13,"26","13","1"
"1527",23.7135268547868,-1,26,14,"26","14","-1"
"1528",37.6886486960475,1,26,14,"26","14","1"
"1529",25.8952234736729,-1,26,15,"26","15","-1"
"1530",36.2701990255653,1,26,15,"26","15","1"
"1531",26.7695960219002,-1,26,16,"26","16","-1"
"1532",40.4033751571281,1,26,16,"26","16","1"
"1533",32.7770512427849,-1,26,17,"26","17","-1"
"1534",40.4737986152321,1,26,17,"26","17","1"
"1535",24.3628994584234,-1,26,18,"26","18","-1"
"1536",38.5357259670976,1,26,18,"26","18","1"
"1537",28.1788080105698,-1,26,19,"26","19","-1"
"1538",39.2060059512122,1,26,19,"26","19","1"
"1539",24.1085093276088,-1,26,20,"26","20","-1"
"1540",39.6513226667121,1,26,20,"26","20","1"
"1541",29.2915929297727,-1,26,21,"26","21","-1"
"1542",44.9272781297893,1,26,21,"26","21","1"
"1543",28.4044488968097,-1,26,22,"26","22","-1"
"1544",41.4279156962047,1,26,22,"26","22","1"
"1545",26.5451061736699,-1,26,23,"26","23","-1"
"1546",41.3861647613066,1,26,23,"26","23","1"
"1547",32.6634250931219,-1,26,24,"26","24","-1"
"1548",40.174559689392,1,26,24,"26","24","1"
"1549",29.708606365059,-1,26,25,"26","25","-1"
"1550",41.3179098386123,1,26,25,"26","25","1"
"1551",27.2586796130992,-1,26,26,"26","26","-1"
"1552",42.5852209122365,1,26,26,"26","26","1"
"1553",27.9334216411602,-1,26,27,"26","27","-1"
"1554",41.186846223362,1,26,27,"26","27","1"
"1555",27.7742175617629,-1,26,28,"26","28","-1"
"1556",31.9427308945195,1,26,28,"26","28","1"
"1557",21.9788427378184,-1,26,29,"26","29","-1"
"1558",32.3002759342734,1,26,29,"26","29","1"
"1559",28.6685536447574,-1,26,30,"26","30","-1"
"1560",36.0467151611602,1,26,30,"26","30","1"
"1561",27.3030573814088,-1,27,1,"27","1","-1"
"1562",34.8132729836919,1,27,1,"27","1","1"
"1563",28.357876422002,-1,27,2,"27","2","-1"
"1564",37.2439806980664,1,27,2,"27","2","1"
"1565",35.8240259637671,-1,27,3,"27","3","-1"
"1566",32.4279554364609,1,27,3,"27","3","1"
"1567",28.6879522702714,-1,27,4,"27","4","-1"
"1568",36.689978175943,1,27,4,"27","4","1"
"1569",26.8082255669055,-1,27,5,"27","5","-1"
"1570",39.0667170269574,1,27,5,"27","5","1"
"1571",29.3883642477394,-1,27,6,"27","6","-1"
"1572",35.56561510798,1,27,6,"27","6","1"
"1573",29.2576240620591,-1,27,7,"27","7","-1"
"1574",33.9786852133895,1,27,7,"27","7","1"
"1575",30.9779727050916,-1,27,8,"27","8","-1"
"1576",39.7767397211579,1,27,8,"27","8","1"
"1577",31.5659850056616,-1,27,9,"27","9","-1"
"1578",36.3671017746286,1,27,9,"27","9","1"
"1579",35.6354264130315,-1,27,10,"27","10","-1"
"1580",38.2327432572621,1,27,10,"27","10","1"
"1581",22.3246085991474,-1,27,11,"27","11","-1"
"1582",34.9778562146744,1,27,11,"27","11","1"
"1583",35.2981942521162,-1,27,12,"27","12","-1"
"1584",37.8442240899561,1,27,12,"27","12","1"
"1585",31.1461527009696,-1,27,13,"27","13","-1"
"1586",39.5931950817548,1,27,13,"27","13","1"
"1587",27.4643033234406,-1,27,14,"27","14","-1"
"1588",37.7526942375882,1,27,14,"27","14","1"
"1589",27.1662711334399,-1,27,15,"27","15","-1"
"1590",35.3465753050729,1,27,15,"27","15","1"
"1591",31.011416543572,-1,27,16,"27","16","-1"
"1592",35.935584321885,1,27,16,"27","16","1"
"1593",33.0117775942234,-1,27,17,"27","17","-1"
